id;modified;bibliographicCitation;institutionCode;collectionCode;basisOfRecord;informationWithheld;occurrenceID;catalogNumber;recordedBy;individualCount;sex;lifeStage;occurrenceStatus;eventDate;year;month;day;fieldNotes;waterBody;country;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;scientificNameID;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;scientificNameAuthorship
urn:catalog:AADC:BANZARE:BANZARE-33;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-33;BANZARE-33;BANZARE Expedition crew;3;;;present;1930-01-15 08:30:00+00;1930;1;15;near pack ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.652.700.000;4.594.800.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-34;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-34;BANZARE-34;BANZARE Expedition crew;5;;;present;1930-01-15 11:00:00+00;1930;1;15;alongside pack ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.656.700.000;4.553.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-35;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-35;BANZARE-35;BANZARE Expedition crew;1;;;present;1930-01-15 11:30:00+00;1930;1;15;in brash ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.657.500.000;4.545.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-36;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-36;BANZARE-36;BANZARE Expedition crew;1;;;present;1930-01-16 03:00:00+00;1930;1;16;being attacked by 2 orcas;Southern Ocean;Antarctica;Southern Ocean;;;-6.634.400.000;4.713.800.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-37;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-37;BANZARE-37;BANZARE Expedition crew;1;;;present;1930-01-16 08:30:00+00;1930;1;16;blowing;Southern Ocean;Antarctica;Southern Ocean;;;-6.625.600.000;4.778.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-38;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-38;BANZARE-38;BANZARE Expedition crew;1;;;present;1930-01-16 13:00:00+00;1930;1;16;blowing;Southern Ocean;Antarctica;Southern Ocean;;;-6.619.900.000;4.824.900.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-39;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-39;BANZARE-39;BANZARE Expedition crew;2;;;present;1930-01-16 15:00:00+00;1930;1;16;near pack ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.619.800.000;4.834.800.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-4;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-4;BANZARE-4;BANZARE Expedition crew;1;;;present;1929-12-13 03:00:00+00;1929;12;13;;Southern Ocean;Antarctica;Southern Ocean;;;-6.516.500.000;8.076.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-40;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-40;BANZARE-40;BANZARE Expedition crew;2;;;present;1930-01-16 15:15:00+00;1930;1;16;close to ice-edge;Southern Ocean;Antarctica;Southern Ocean;;;-6.619.800.000;4.836.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-41;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-41;BANZARE-41;BANZARE Expedition crew;2;;;present;1930-01-17 18:00:00+00;1930;1;17;travelling south-west;Southern Ocean;Antarctica;Southern Ocean;;;-6.619.600.000;4.938.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-42;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-42;BANZARE-42;BANZARE Expedition crew;2;;;present;1930-01-21 20:15:00+00;1930;1;21;;Southern Ocean;Antarctica;Southern Ocean;;;-6.666.100.000;4.472.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-43;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-43;BANZARE-43;BANZARE Expedition crew;6;;;present;1930-01-22 15:00:00+00;1930;1;22;slow going east;Southern Ocean;Antarctica;Southern Ocean;;;-6.658.100.000;4.698.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-44;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-44;BANZARE-44;BANZARE Expedition crew;2;;;present;1930-01-23 09:00:00+00;1930;1;23;;Southern Ocean;Antarctica;Southern Ocean;;;-6.616.900.000;5.028.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-45;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-45;BANZARE-45;BANZARE Expedition crew;8;;;present;1930-01-08 07:30:00+00;1930;1;8;;Southern Ocean;Antarctica;Southern Ocean;;;-6.625.100.000;5.838.500.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-46;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-46;BANZARE-46;BANZARE Expedition crew;40;;;present;1930-01-11 22:30:00+00;1930;1;11;;Southern Ocean;Antarctica;Southern Ocean;;;-6.634.100.000;5.912.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-47;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-47;BANZARE-47;BANZARE Expedition crew;1;;;present;1930-01-07 16:15:00+00;1930;1;7;;Southern Ocean;Antarctica;Southern Ocean;;;-6.636.800.000;5.895.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-48;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-48;BANZARE-48;BANZARE Expedition crew;1;;;present;1929-10-21 17:30:00+00;1929;10;21;;Southern Ocean;Antarctica;Southern Ocean;;;-3.694.700.000;1.966.900.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-49;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-49;BANZARE-49;BANZARE Expedition crew;12;;;present;1929-10-26 08:30:00+00;1929;10;26;;Southern Ocean;Antarctica;Southern Ocean;;;-4.032.800.000;2.760.500.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137097;Globicephala melas;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;melas;;Traill,1809
urn:catalog:AADC:BANZARE:BANZARE-5;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-5;BANZARE-5;BANZARE Expedition crew;2;;;present;1929-12-14 10:30:00+00;1929;12;14;in pack ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.520.800.000;8.089.200.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-50;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-50;BANZARE-50;BANZARE Expedition crew;6;;;present;1929-10-27 13:30:00+00;1929;10;27;;Southern Ocean;Antarctica;Southern Ocean;;;-4.138.600.000;3.107.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-51;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-51;BANZARE-51;BANZARE Expedition crew;2;;;present;1929-11-03 19:00:00+00;1929;11;3;;Southern Ocean;Antarctica;Southern Ocean;;;-4.635.300.000;5.174.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-52;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-52;BANZARE-52;BANZARE Expedition crew;5;;;present;1929-11-12 12:00:00+00;1929;11;12;;Southern Ocean;Antarctica;Southern Ocean;;;-4.946.700.000;7.038.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-53;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-53;BANZARE-53;BANZARE Expedition crew;1;;;present;1929-11-16 12:00:00+00;1929;11;16;;Southern Ocean;Antarctica;Southern Ocean;;;-4.950.000.000;7.016.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-54;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-54;BANZARE-54;BANZARE Expedition crew;1;;;present;1929-12-05 12:00:00+00;1929;12;5;;Southern Ocean;Antarctica;Southern Ocean;;;-5.551.700.000;7.791.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-55;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-55;BANZARE-55;BANZARE Expedition crew;;;;present;1929-12-16 08:30:00+00;1929;12;16;;Southern Ocean;Antarctica;Southern Ocean;;;-6.553.000.000;7.961.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-56;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-56;BANZARE-56;BANZARE Expedition crew;;;;present;1929-12-16 20:30:00+00;1929;12;16;;Southern Ocean;Antarctica;Southern Ocean;;;-6.519.500.000;7.881.400.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-57;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-57;BANZARE-57;BANZARE Expedition crew;1;;;present;1929-12-17 06:00:00+00;1929;12;17;;Southern Ocean;Antarctica;Southern Ocean;;;-6.477.900.000;7.812.100.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-58;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-58;BANZARE-58;BANZARE Expedition crew;4;;;present;1929-12-17 15:30:00+00;1929;12;17;;Southern Ocean;Antarctica;Southern Ocean;;;-6.445.100.000;7.738.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-59;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-59;BANZARE-59;BANZARE Expedition crew;1;;;present;1929-12-17 16:20:00+00;1929;12;17;;Southern Ocean;Antarctica;Southern Ocean;;;-6.443.500.000;7.730.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-6;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-6;BANZARE-6;BANZARE Expedition crew;9;;;present;1929-12-15 17:00:00+00;1929;12;15;in pack ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.536.900.000;8.041.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-60;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-60;BANZARE-60;BANZARE Expedition crew;2;;;present;1929-12-17 23:45:00+00;1929;12;17;;Southern Ocean;Antarctica;Southern Ocean;;;-6.429.600.000;7.666.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-61;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-61;BANZARE-61;BANZARE Expedition crew;1;;;present;1929-12-18 22:00:00+00;1929;12;18;;Southern Ocean;Antarctica;Southern Ocean;;;-6.472.600.000;7.498.900.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-62;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-62;BANZARE-62;BANZARE Expedition crew;;;;present;1929-12-19 04:15:00+00;1929;12;19;;Southern Ocean;Antarctica;Southern Ocean;;;-6.513.900.000;7.460.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-63;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-63;BANZARE-63;BANZARE Expedition crew;;;;present;1929-12-19 12:30:00+00;1929;12;19;;Southern Ocean;Antarctica;Southern Ocean;;;-6.566.100.000;7.412.400.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-64;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-64;BANZARE-64;BANZARE Expedition crew;2;;;present;1929-12-19 18:00:00+00;1929;12;19;;Southern Ocean;Antarctica;Southern Ocean;;;-6.578.800.000;7.402.500.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-65;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-65;BANZARE-65;BANZARE Expedition crew;2;;;present;1929-12-19 19:40:00+00;1929;12;19;;Southern Ocean;Antarctica;Southern Ocean;;;-6.582.600.000;7.399.500.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
