id;modified;bibliographicCitation;institutionCode;collectionCode;basisOfRecord;informationWithheld;occurrenceID;catalogNumber;recordedBy;individualCount;sex;lifeStage;occurrenceStatus;eventDate;year;month;day;fieldNotes;waterBody;country;locality;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;scientificNameID;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;scientificNameAuthorship
urn:catalog:AADC:BANZARE:BANZARE-66;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-66;BANZARE-66;BANZARE Expedition crew;;;;present;1929-12-21 07:30:00+00;1929;12;21;;Southern Ocean;Antarctica;Southern Ocean;;;-6.630.800.000;7.349.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-67;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-67;BANZARE-67;BANZARE Expedition crew;1;;;present;1929-12-23 19:30:00+00;1929;12;23;;Southern Ocean;Antarctica;Southern Ocean;;;-6.636.700.000;7.316.800.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-68;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-68;BANZARE-68;BANZARE Expedition crew;1;;;present;1929-12-28 12:30:00+00;1929;12;28;;Southern Ocean;Antarctica;Southern Ocean;;;-6.585.100.000;7.034.800.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-69;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-69;BANZARE-69;BANZARE Expedition crew;1;;;present;1930-01-07 16:15:00+00;1930;1;7;;Southern Ocean;Antarctica;Southern Ocean;;;-6.636.800.000;5.895.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-7;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-7;BANZARE-7;BANZARE Expedition crew;1;;;present;1929-12-15 22:30:00+00;1929;12;15;;Southern Ocean;Antarctica;Southern Ocean;;;-6.542.600.000;8.012.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-70;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-70;BANZARE-70;BANZARE Expedition crew;1;;;present;1930-01-12 09:00:00+00;1930;1;12;;Southern Ocean;Antarctica;Southern Ocean;;;-6.611.500.000;5.802.900.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-71;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-71;BANZARE-71;BANZARE Expedition crew;2;;;present;1930-01-12 09:15:00+00;1930;1;12;;Southern Ocean;Antarctica;Southern Ocean;;;-6.610.900.000;5.800.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-72;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-72;BANZARE-72;BANZARE Expedition crew;1;;;present;1930-01-12 11:00:00+00;1930;1;12;;Southern Ocean;Antarctica;Southern Ocean;;;-6.607.200.000;5.782.100.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-73;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-73;BANZARE-73;BANZARE Expedition crew;1;;;present;1930-01-12 13:30:00+00;1930;1;12;;Southern Ocean;Antarctica;Southern Ocean;;;-6.603.600.000;5.746.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-74;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-74;BANZARE-74;BANZARE Expedition crew;1;;;present;1930-01-18 12:00:00+00;1930;1;18;attacking a large whale;Southern Ocean;Antarctica;Southern Ocean;;;-6.623.300.000;4.940.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-75;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-75;BANZARE-75;BANZARE Expedition crew;1;;;present;1930-01-20 12:00:00+00;1930;1;20;;Southern Ocean;Antarctica;Southern Ocean;;;-6.641.700.000;4.308.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-76;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-76;BANZARE-76;BANZARE Expedition crew;3;;;present;1930-01-22 12:00:00+00;1930;1;22;chasing a seal;Southern Ocean;Antarctica;Southern Ocean;;;-6.665.000.000;4.643.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-77;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-77;BANZARE-77;BANZARE Expedition crew;1;;;present;1930-01-22 21:30:00+00;1930;1;22;;Southern Ocean;Antarctica;Southern Ocean;;;-6.643.200.000;4.817.500.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-78;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-78;BANZARE-78;BANZARE Expedition crew;;;;present;1930-01-26 12:00:00+00;1930;1;26;in brash ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.578.300.000;5.445.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-79;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-79;BANZARE-79;BANZARE Expedition crew;2;;;present;1930-01-27 08:30:00+00;1930;1;27;;Southern Ocean;Antarctica;Southern Ocean;;;-6.514.300.000;5.486.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-8;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-8;BANZARE-8;BANZARE Expedition crew;2;;;present;1929-12-16 17:00:00+00;1929;12;16;;Southern Ocean;Antarctica;Southern Ocean;;;-6.534.800.000;7.906.900.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-80;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-80;BANZARE-80;BANZARE Expedition crew;1;;;present;1930-01-29 10:00:00+00;1930;1;29;almost leaping from water;Southern Ocean;Antarctica;Southern Ocean;;;-6.293.300.000;5.426.800.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-81;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-81;BANZARE-81;BANZARE Expedition crew;2;;;present;1930-02-22 12:00:00+00;1930;2;22;near murray island;Southern Ocean;Antarctica;Southern Ocean;;;-4.950.000.000;6.980.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-82;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-82;BANZARE-82;BANZARE Expedition crew;1;;;present;1930-03-17 10:20:00+00;1930;3;17;;Southern Ocean;Antarctica;Southern Ocean;;;-3.803.300.000;11.084.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137119;Physeter macrocephalus;Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Physeter;macrocephalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-83;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-83;BANZARE-83;BANZARE Expedition crew;2;;;present;1930-12-10 16:35:00+00;1930;12;10;moving south;Southern Ocean;Antarctica;Southern Ocean;;;-6.254.700.000;16.423.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137088;Balaenoptera borealis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Lesson,1828
urn:catalog:AADC:BANZARE:BANZARE-84;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-84;BANZARE-84;BANZARE Expedition crew;3;;;present;1930-12-13 20:00:00+00;1930;12;13;;Southern Ocean;Antarctica;Southern Ocean;;;-6.417.800.000;17.448.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-85;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-85;BANZARE-85;BANZARE Expedition crew;1;;;present;1930-12-14 11:30:00+00;1930;12;14;dead wu=ith gp and fulmars feeding;Southern Ocean;Antarctica;Southern Ocean;;;-6.436.100.000;17.700.200.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-86;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-86;BANZARE-86;BANZARE Expedition crew;20;;;present;1930-12-17 12:00:00+00;1930;12;17;;Southern Ocean;Antarctica;Southern Ocean;;;-6.470.000.000;17.675.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-87;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-87;BANZARE-87;BANZARE Expedition crew;1;;;present;1930-12-18 18:00:00+00;1930;12;18;;Southern Ocean;Antarctica;Southern Ocean;;;-6.409.600.000;17.277.500.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-88;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-88;BANZARE-88;BANZARE Expedition crew;2;;;present;1930-12-20 12:00:00+00;1930;12;20;;Southern Ocean;Antarctica;Southern Ocean;;;-6.366.700.000;16.803.300.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-89;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-89;BANZARE-89;BANZARE Expedition crew;2;;;present;1930-12-20 15:00:00+00;1930;12;20;going east;Southern Ocean;Antarctica;Southern Ocean;;;-6.364.000.000;16.759.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-9;13/01/2009 16.40;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-9;BANZARE-9;BANZARE Expedition crew;4;;;present;1929-12-16 17:30:00+00;1929;12;16;;Southern Ocean;Antarctica;Southern Ocean;;;-6.532.600.000;7.903.200.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-90;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-90;BANZARE-90;BANZARE Expedition crew;1;;;present;1930-12-20 15:30:00+00;1930;12;20;;Southern Ocean;Antarctica;Southern Ocean;;;-6.363.500.000;16.751.600.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-91;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-91;BANZARE-91;BANZARE Expedition crew;3;;;present;1930-12-21 09:00:00+00;1930;12;21;;Southern Ocean;Antarctica;Southern Ocean;;;-6.347.700.000;16.492.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137092;Megaptera novaeangliae;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;(Borowski,1781)
urn:catalog:AADC:BANZARE:BANZARE-92;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-92;BANZARE-92;BANZARE Expedition crew;2;;;present;1930-12-23 08:00:00+00;1930;12;23;;Southern Ocean;Antarctica;Southern Ocean;;;-6.416.900.000;15.550.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-93;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-93;BANZARE-93;BANZARE Expedition crew;3;;;present;1930-12-23 18:00:00+00;1930;12;23;;Southern Ocean;Antarctica;Southern Ocean;;;-6.427.900.000;15.437.100.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-94;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-94;BANZARE-94;BANZARE Expedition crew;1;;;present;1931-01-01 15:00:00+00;1931;1;1;in large pool within pack-ice;Southern Ocean;Antarctica;Southern Ocean;;;-6.599.000.000;13.935.400.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-95;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-95;BANZARE-95;BANZARE Expedition crew;1;;;present;1931-01-05 12:00:00+00;1931;1;5;;Southern Ocean;Antarctica;Southern Ocean;;;-6.698.300.000;14.261.700.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=231405;Balaenoptera bonaerensis;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Burmeister, 1867
urn:catalog:AADC:BANZARE:BANZARE-96;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-96;BANZARE-96;BANZARE Expedition crew;3;;;present;1931-01-08 20:00:00+00;1931;1;8;;Southern Ocean;Antarctica;Southern Ocean;;;-6.627.200.000;13.995.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137102;Orcinus orca;Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Linnaeus,1758
urn:catalog:AADC:BANZARE:BANZARE-97;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-97;BANZARE-97;BANZARE Expedition crew;2;;;present;1931-01-10 20:00:00+00;1931;1;10;;Southern Ocean;Antarctica;Southern Ocean;;;-6.497.200.000;13.326.100.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-98;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-98;BANZARE-98;BANZARE Expedition crew;1;;;present;1931-01-10 13:30:00+00;1931;1;10;;Southern Ocean;Antarctica;Southern Ocean;;;-6.461.600.000;13.472.800.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137090;Balaenoptera musculus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;(Linnaeus,1758)
urn:catalog:AADC:BANZARE:BANZARE-99;13/01/2009 16.41;see http://data.aad.gov.au/metadata/records/ASAC_140;AADC;BANZARE;HumanObservation;collector identities withheld;urn:catalog:AADC:BANZARE:BANZARE-99;BANZARE-99;BANZARE Expedition crew;1;;;present;1931-01-14 17:00:00+00;1931;1;14;;Southern Ocean;Antarctica;Southern Ocean;;;-6.492.200.000;12.878.000.000;1.000.000.000.000;http://www.marinespecies.org/aphia.php?p=taxdetails&id=137091;Balaenoptera physalus;Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Linnaeus,1758